timestamp_s,power_w
1782471680.200032,361.350
1782471680.321001,316.700
1782471680.504878,278.500
1782471680.715963,236.320
1782471680.915544,191.120
1782471681.069428,120.910
1782471681.268086,120.720
1782471681.435612,120.320
1782471681.602750,119.980
1782471681.761726,119.830
1782471682.009640,119.640
1782471682.205192,119.690
1782471682.389580,119.530
1782471682.613983,119.420
1782471682.784411,119.420
1782471682.973781,119.430
1782471683.162864,119.490
1782471683.300531,119.400
1782471683.474719,119.350
1782471683.632841,119.330
1782471683.794206,119.360
1782471683.977355,119.450
1782471684.162187,119.430
1782471684.323146,119.330
1782471684.496886,119.330
1782471684.634727,119.280
1782471684.834805,119.320
1782471684.993862,119.410
1782471685.176623,119.260
