index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.26 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 69.51 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.93 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.34 W, P0
4, NVIDIA H800, 100 %, 735 MiB, 81559 MiB, 371.37 W, P0
5, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 104.15 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.26 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.57 W, P0
