timestamp_s,power_w
1782472053.864615,132.760
1782472053.942253,137.590
1782472054.059236,149.540
1782472054.194880,149.780
1782472054.336008,148.500
1782472054.483810,159.670
1782472054.626645,160.680
1782472054.744495,146.970
1782472054.903360,144.480
1782472055.012214,141.970
1782472055.101449,132.800
1782472055.300080,131.420
1782472055.483563,129.900
1782472055.675906,142.290
1782472055.932753,141.430
1782472056.065290,158.180
1782472056.212303,158.240
1782472056.357507,172.680
1782472056.507306,164.810
1782472056.679775,171.990
1782472056.760666,169.720
1782472056.903769,154.560
1782472057.218179,154.670
1782472057.376603,155.610
1782472057.527622,147.740
1782472057.736723,136.600
1782472057.865783,155.960
1782472058.015083,156.220
1782472058.134590,154.300
1782472058.257888,164.300
1782472058.373216,171.140
1782472058.519590,165.700
1782472058.895158,146.180
1782472059.044721,152.230
1782472059.160915,163.440
1782472059.280515,146.780
1782472059.442495,147.080
1782472059.581440,160.420
1782472059.738022,162.680
1782472059.939959,157.690
1782472060.196933,146.070
1782472060.360055,149.280
1782472060.482646,152.870
1782472060.616413,143.290
1782472060.757391,150.710
1782472060.915544,151.910
1782472061.095390,152.070
1782472061.284944,154.200
1782472061.438099,145.050
1782472061.585453,142.790
1782472061.751965,137.500
1782472061.935012,140.610
1782472062.106583,138.600
1782472062.296229,134.690
1782472062.478595,143.330
1782472062.679544,145.910
1782472062.827151,146.650
1782472062.995369,142.600
1782472063.141995,148.030
1782472063.323093,148.680
1782472063.468672,154.930
1782472063.651671,145.810
1782472063.823866,148.490
1782472063.959208,159.870
1782472064.114777,157.110
1782472064.279655,165.120
1782472064.444407,153.210
1782472064.659505,158.390
1782472064.845714,158.000
1782472065.009359,150.670
1782472065.208058,147.950
1782472065.371107,153.290
1782472065.523870,150.600
1782472065.715321,142.800
1782472065.882478,148.950
1782472066.053529,152.610
1782472066.222702,137.820
1782472066.414207,136.250
1782472066.640157,137.960
1782472066.844546,131.410
1782472067.005476,131.500
1782472067.158838,136.210
1782472067.345825,138.350
1782472067.498711,140.440
1782472067.642020,140.880
1782472067.810910,137.660
1782472068.027660,136.660
1782472068.212115,126.590
1782472068.415336,123.670
1782472068.582532,131.380
1782472068.752900,134.700
1782472068.974700,149.280
1782472069.168736,170.800
1782472069.323331,171.370
1782472069.471635,182.980
1782472069.671112,191.420
1782472069.832159,177.160
1782472070.011009,177.490
1782472070.178750,166.380
1782472070.337641,154.040
1782472070.532746,152.030
1782472070.686782,141.890
1782472070.887807,143.710
1782472071.037885,132.150
1782472071.213311,132.430
1782472071.373041,144.940
1782472071.538470,145.940
1782472071.743348,144.480
1782472071.914675,141.960
1782472072.095383,139.990
1782472072.253938,146.900
1782472072.408905,130.400
1782472072.616359,127.350
1782472072.836142,128.100
1782472073.055262,137.050
1782472073.229602,129.450
1782472073.418986,129.760
1782472073.615322,130.770
1782472073.763541,144.870
1782472073.939804,139.670
1782472074.140383,141.030
1782472074.305490,141.180
1782472074.472048,158.580
1782472074.646891,158.630
1782472074.825518,144.130
1782472075.019537,144.900
1782472075.158963,152.940
1782472075.303932,150.680
1782472075.489538,135.080
1782472075.649888,138.050
1782472075.799831,136.410
1782472075.999365,135.880
1782472076.182226,134.290
1782472076.329947,136.980
1782472076.458990,145.930
1782472076.606195,145.210
1782472076.775460,157.990
1782472077.020167,147.950
1782472077.212343,145.530
1782472077.406075,144.670
1782472077.597798,135.600
1782472077.784225,126.900
1782472077.991879,126.900
1782472078.156661,135.070
1782472078.333670,136.260
1782472078.523762,138.190
1782472078.700109,130.180
1782472078.868965,149.710
1782472079.043173,149.860
1782472079.237711,143.410
1782472079.383518,152.760
1782472079.569877,166.870
1782472079.744867,175.640
1782472079.880725,163.910
1782472080.027941,166.060
1782472080.192917,163.940
1782472080.380316,163.020
1782472080.526519,163.760
1782472080.676108,160.310
1782472080.863273,165.040
1782472081.036476,165.920
1782472081.211197,161.770
1782472081.388353,157.560
1782472081.584252,147.980
1782472081.734618,149.810
1782472081.891050,131.740
1782472082.125143,130.710
1782472082.283228,139.180
1782472082.449330,136.110
1782472082.639737,136.880
1782472082.799352,135.310
1782472082.983508,145.010
1782472083.163929,156.840
1782472083.359432,158.240
1782472083.533811,157.100
1782472083.708678,153.810
1782472083.876701,164.230
1782472084.070248,177.610
1782472084.254900,170.380
1782472084.439421,164.210
1782472084.607151,164.180
1782472084.805700,149.370
1782472084.979438,142.750
1782472085.173876,151.350
1782472085.327271,149.510
1782472085.507751,146.820
1782472085.669699,164.210
1782472085.842692,159.460
1782472086.022676,156.370
1782472086.247104,145.200
1782472086.436244,148.890
1782472086.623683,146.790
1782472086.797063,127.090
1782472086.914630,126.660
1782472087.133229,123.440
1782472087.307597,123.160
1782472087.494053,121.470
1782472087.667613,139.380
1782472087.820560,139.930
1782472087.974846,154.620
1782472088.133194,154.700
1782472088.311561,154.940
1782472088.527215,155.920
1782472088.681512,150.070
1782472088.859931,145.280
1782472089.003069,145.460
1782472089.190993,144.080
1782472089.379108,157.510
1782472089.576761,161.020
1782472089.715601,161.360
1782472089.834262,147.720
1782472090.041068,150.090
1782472090.218991,150.430
1782472090.425420,138.680
1782472090.556756,133.080
1782472090.724362,134.800
1782472090.882977,141.620
1782472090.988711,140.790
1782472091.173396,157.600
1782472091.347329,161.340
1782472091.541055,154.820
1782472091.708130,145.400
1782472091.937227,146.320
1782472092.088076,132.100
1782472092.242641,135.450
1782472092.391052,129.990
1782472092.534786,129.040
1782472092.705883,130.030
1782472092.867063,147.500
1782472093.023811,145.540
1782472093.224338,142.980
1782472093.350739,146.240
1782472093.501907,146.240
1782472093.670424,162.260
1782472093.834820,145.170
1782472094.038284,149.470
1782472094.227118,147.590
1782472094.381698,155.130
1782472094.549655,157.100
1782472094.703605,139.560
1782472094.888223,143.090
1782472095.048923,143.700
1782472095.201346,145.370
1782472095.377071,146.240
1782472095.515559,143.360
1782472095.682830,149.490
1782472095.862858,164.760
1782472096.042347,162.460
1782472096.216368,158.910
1782472096.337572,160.690
1782472096.462244,160.430
1782472096.650601,160.890
1782472096.802728,157.370
1782472096.984677,150.220
1782472097.139555,149.730
1782472097.283270,159.240
1782472097.474570,157.320
1782472097.711342,152.230
1782472097.898337,152.110
1782472098.045230,148.790
1782472098.225433,140.580
1782472098.435229,125.960
1782472098.646616,130.290
1782472098.872247,147.920
1782472099.037299,143.630
1782472099.215196,144.040
1782472099.381861,154.030
1782472099.573530,166.930
1782472099.743165,152.380
1782472099.920108,149.900
1782472100.053990,158.870
1782472100.207886,155.520
1782472100.350086,151.640
1782472100.519097,136.210
1782472100.730668,134.230
1782472100.906253,133.930
1782472101.112872,127.850
1782472101.244982,130.290
1782472101.404528,125.380
1782472101.583783,131.840
1782472101.800418,132.030
1782472101.994307,130.900
1782472102.153325,139.180
1782472102.299872,135.430
1782472102.484584,134.100
1782472102.643894,135.760
1782472102.826190,136.590
1782472102.987977,141.310
1782472103.126359,133.280
1782472103.306241,133.430
1782472103.465527,146.810
1782472103.638881,145.800
1782472103.860380,154.570
1782472104.049844,159.320
1782472104.206692,159.460
1782472104.390445,155.780
1782472104.562725,153.140
1782472104.706182,151.430
1782472104.880143,151.460
1782472105.043652,149.630
1782472105.263987,169.570
1782472105.481385,164.780
1782472105.630697,161.620
1782472105.838614,151.640
1782472106.044688,154.810
1782472106.219863,138.360
1782472106.368302,154.900
1782472106.534723,148.850
1782472106.698043,147.820
1782472106.884167,152.690
1782472107.050726,152.130
1782472107.236006,136.880
1782472107.409853,137.080
1782472107.580258,144.770
1782472107.762773,158.570
1782472107.954450,159.720
1782472108.120068,157.990
1782472108.274829,167.630
1782472108.457007,175.720
1782472108.630587,155.320
1782472108.799382,155.500
1782472108.994023,147.400
1782472109.188061,146.440
1782472109.385581,129.550
1782472109.499939,129.720
1782472109.684625,134.100
1782472109.861863,147.540
1782472110.012967,147.690
1782472110.206096,148.150
1782472110.361171,155.800
1782472110.513271,149.170
1782472110.724305,149.800
1782472110.877023,150.140
1782472111.054662,158.220
1782472111.266104,172.700
1782472111.398064,160.280
1782472111.595736,160.140
1782472111.811957,159.750
1782472111.991148,140.230
1782472112.153726,128.420
1782472112.338711,130.840
1782472112.503955,130.010
1782472112.662217,143.740
1782472112.879018,159.410
1782472113.044075,158.900
1782472113.203090,154.870
1782472113.385775,153.970
1782472113.545673,145.640
1782472113.715858,143.650
1782472113.911317,132.810
1782472114.032500,132.990
1782472114.204125,130.200
1782472114.401528,125.630
1782472114.577105,135.620
1782472114.766816,154.070
1782472114.955508,164.740
1782472115.131616,165.610
1782472115.315374,161.740
1782472115.494142,150.930
1782472115.642364,133.590
1782472115.820134,125.010
1782472116.010551,124.680
1782472116.134180,126.260
1782472116.299401,125.310
1782472116.485119,131.440
1782472116.635444,130.050
1782472116.795598,129.560
1782472116.973560,146.590
1782472117.135643,146.640
1782472117.302416,146.580
1782472117.469420,156.390
1782472117.646829,162.720
1782472117.759468,169.160
1782472117.938699,159.070
1782472118.117700,157.730
1782472118.282771,162.640
1782472118.499898,147.710
1782472118.666456,159.480
1782472118.846309,152.880
1782472119.005352,151.090
1782472119.173825,166.540
1782472119.342762,165.370
1782472119.505226,161.270
1782472119.693682,145.260
1782472119.822463,141.680
1782472119.926860,142.350
1782472120.102602,124.870
1782472120.317976,125.160
