timestamp_s,power_w
1782468670.109622,332.770
1782468670.257704,305.780
1782468670.420631,267.540
1782468670.627272,188.780
1782468670.828298,166.680
1782468670.981700,143.740
1782468671.125289,117.380
1782468671.259622,117.260
1782468671.464806,117.030
1782468671.640074,116.990
1782468671.813506,116.950
1782468672.012519,116.860
1782468672.222986,116.830
1782468672.392212,116.730
1782468672.609493,116.750
1782468672.762271,116.710
1782468672.981241,116.680
1782468673.162040,116.670
1782468673.357037,116.650
1782468673.548867,116.670
1782468673.712502,116.600
1782468673.925765,116.640
1782468674.077284,116.640
1782468674.244646,116.640
1782468674.520241,116.620
1782468674.734571,116.640
1782468674.929174,116.620
