index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 545 MiB, 81559 MiB, 119.29 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 69.29 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.50 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.69 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.56 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 75.06 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.06 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.07 W, P0
