index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 74.23 W, P0
1, NVIDIA H800, 100 %, 671 MiB, 81559 MiB, 332.43 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.73 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.87 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.77 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 75.52 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 74.27 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 72.26 W, P0
