0, NVIDIA H800, 96, 72284, 81559
1, NVIDIA H800, 84, 61555, 81559
2, NVIDIA H800, 87, 62011, 81559
3, NVIDIA H800, 0, 7, 81559
4, NVIDIA H800, 0, 7, 81559
5, NVIDIA H800, 0, 7, 81559
6, NVIDIA H800, 0, 7, 81559
7, NVIDIA H800, 0, 7, 81559
