t_voxelize_ms,t_encoder_ms,t_backbone_ms,t_fusion_ms,t_head_ms,t_nms_ms,t_e2e_ms,t_e2e_wallclock_ms,t_glue_ms,n_voxels,n_dets,batch_agents,frame
2.259615898132324,1.99782395362854,0.9379199743270874,5.851136207580566,1.5605759620666504,2.0663681030273438,14.673440098762512,14.842464447021484,0.16902434825897217,18671,16,2,005764.npy
2.2647039890289307,2.011136054992676,0.9338880181312561,5.830560207366943,1.5575040578842163,2.0451200008392334,14.642912328243256,14.816896438598633,0.1739841103553772,18753,14,2,005769.npy
2.238431930541992,2.0008959770202637,0.9339200258255005,5.8275837898254395,1.5575040578842163,2.036736011505127,14.595071792602539,14.7675199508667,0.17244815826416016,18593,16,2,005771.npy
2.2455360889434814,4.5649919509887695,0.967743992805481,6.011903762817383,1.486847996711731,2.052992105484009,17.330015897750854,17.499839782714844,0.16982388496398926,20145,20,2,005787.npy
2.2686400413513184,2.120703935623169,0.8939520120620728,5.7630720138549805,1.4827519655227661,2.0403521060943604,14.569472074508667,14.737600326538086,0.16812825202941895,20647,21,2,005792.npy
2.2655038833618164,2.1145598888397217,0.8960000276565552,5.772255897521973,1.4837759733200073,2.027103900909424,14.559199571609497,14.72713565826416,0.16793608665466309,20744,22,2,005793.npy
2.2534399032592773,2.1144959926605225,0.8919039964675903,5.77945613861084,1.4805439710617065,2.0120959281921387,14.531935930252075,14.70364761352539,0.17171168327331543,20913,23,2,005794.npy
2.25433611869812,2.142143964767456,0.8927040100097656,5.764927864074707,1.4827519655227661,2.024480104446411,14.561344027519226,14.730175971984863,0.1688319444656372,21209,22,2,005796.npy
2.264575958251953,2.146048069000244,0.8919039964675903,5.752895832061768,1.481727957725525,2.0339839458465576,14.571135759353638,14.740639686584473,0.16950392723083496,21151,19,2,005798.npy
2.27292799949646,2.3860158920288086,0.8960000276565552,5.892096042633057,1.4807039499282837,2.0418879985809326,14.969631910324097,15.1463041305542,0.17667222023010254,21682,20,2,005800.npy
2.2520639896392822,2.4227840900421143,0.9040639996528625,5.760000228881836,1.4824639558792114,2.0228800773620605,14.844256341457367,15.016480445861816,0.17222410440444946,22441,17,2,005805.npy
2.2684481143951416,2.4381439685821533,0.9031680226325989,5.767007827758789,1.4788479804992676,2.027456045150757,14.883071959018707,15.057151794433594,0.17407983541488647,22639,20,2,005806.npy
2.2449920177459717,2.2118399143218994,0.8939520120620728,5.738431930541992,1.4786560535430908,2.0119359493255615,14.579807877540588,14.74892807006836,0.169120192527771,22453,19,2,005807.npy
2.2766079902648926,2.2364161014556885,0.8939520120620728,5.752831935882568,1.4837759733200073,2.038559913635254,14.682143926620483,14.853599548339844,0.17145562171936035,22769,18,2,005808.npy
2.2565441131591797,2.2128639221191406,0.8920959830284119,5.731328010559082,1.4807039499282837,2.0315840244293213,14.60512000322342,14.775967597961426,0.1708475947380066,22507,19,2,005809.npy
2.271008014678955,2.213887929916382,0.8939520120620728,5.789696216583252,1.4796799421310425,2.0448639392852783,14.693088054656982,14.863136291503906,0.17004823684692383,22713,18,2,005810.npy
2.247584104537964,2.226016044616699,0.8929280042648315,5.738495826721191,1.4847999811172485,2.0343680381774902,14.624191999435425,14.793536186218262,0.16934418678283691,22674,20,2,005811.npy
2.2558720111846924,2.2272000312805176,0.8929280042648315,5.742591857910156,1.4807039499282837,2.0263359546661377,14.62563180923462,14.798175811767578,0.17254400253295898,22668,21,2,005812.npy
2.284640073776245,2.2231040000915527,0.8939520120620728,5.741568088531494,1.4837759733200073,2.0197439193725586,14.64678406715393,14.814080238342285,0.1672961711883545,22613,18,2,005813.npy
2.2754878997802734,2.2323200702667236,0.8929280042648315,5.740543842315674,1.4784640073776245,2.0278079509735107,14.647551774978638,14.81497573852539,0.16742396354675293,22732,17,2,005814.npy
2.28438401222229,2.452672004699707,0.8939520120620728,5.772287845611572,1.4826240539550781,2.017535924911499,14.90345585346222,15.076095581054688,0.17263972759246826,23199,16,2,005816.npy
2.2428479194641113,2.2180159091949463,0.8908799886703491,5.788640022277832,1.4778879880905151,2.021984100341797,14.64025592803955,14.811391830444336,0.17113590240478516,22701,18,2,005817.npy
2.2350080013275146,2.2353920936584473,0.8960000276565552,5.781280040740967,1.4824960231781006,2.0284481048583984,14.658624291419983,14.827199935913086,0.16857564449310303,22922,20,2,005818.npy
2.246272087097168,2.233344078063965,0.9040639996528625,5.763264179229736,1.484063982963562,2.025952100753784,14.656960427761078,14.826111793518066,0.16915136575698853,22957,17,2,005819.npy
2.234879970550537,2.2456319332122803,0.8929280042648315,5.7579522132873535,1.4827519655227661,2.0135040283203125,14.627648115158081,14.79753589630127,0.16988778114318848,23112,18,2,005820.npy
2.216928005218506,2.2443840503692627,0.8939520120620728,5.786623954772949,1.4858239889144897,2.0077760219573975,14.635488033294678,14.803232192993164,0.16774415969848633,22892,20,2,005821.npy
2.2362558841705322,2.2783679962158203,0.8918079733848572,5.750783920288086,1.4878400564193726,2.0277440547943115,14.67279988527298,14.839967727661133,0.16716784238815308,23255,19,2,005822.npy
2.2549760341644287,2.2507519721984863,0.8939520120620728,5.759136199951172,1.4807039499282837,2.0281920433044434,14.667712211608887,14.835935592651367,0.16822338104248047,22925,19,2,005823.npy
2.2550079822540283,2.229248046875,0.8941760063171387,5.7784318923950195,1.4809919595718384,2.0256640911102295,14.663519978523254,14.831040382385254,0.1675204038619995,22876,21,2,005824.npy
