0, 100, 40657, 672.51
1, 0, 4, 67.07
2, 0, 4, 67.95
3, 0, 4, 69.50
4, 0, 4, 69.46
5, 0, 4, 71.95
6, 0, 8, 71.36
7, 0, 4, 69.38
