timestamp_s,power_w
1782470088.899963,121.690
1782470089.140471,126.670
1782470089.353986,142.490
1782470089.554706,158.250
1782470089.766599,181.250
1782470090.009663,176.030
1782470090.238206,175.300
1782470090.441912,152.790
1782470090.607689,150.470
1782470090.844385,141.420
1782470091.081453,149.560
1782470091.271393,164.710
1782470091.463204,177.330
1782470091.651411,190.250
1782470091.852201,189.980
1782470092.041202,191.650
1782470092.265314,187.310
1782470092.470512,186.160
1782470092.623264,180.770
1782470092.818371,176.320
1782470092.974151,178.170
1782470093.178966,171.660
1782470093.409656,154.420
1782470093.607906,150.460
1782470093.828851,152.510
1782470093.975567,153.860
1782470094.107243,151.350
1782470094.293782,139.550
1782470094.535876,142.790
1782470094.747079,153.450
1782470094.894315,136.020
1782470095.078295,149.700
1782470095.267070,168.200
1782470095.524356,165.780
1782470095.741963,159.160
1782470095.919683,160.080
1782470096.130495,133.680
1782470096.319171,133.550
1782470096.554371,147.580
1782470096.805218,142.240
1782470097.001603,143.450
1782470097.138355,145.880
1782470097.299432,144.980
1782470097.455592,146.180
1782470097.656747,166.840
1782470097.842709,173.140
1782470098.039340,173.380
1782470098.218005,174.390
1782470098.376930,170.830
1782470098.634277,150.740
1782470098.862928,162.560
1782470099.070965,178.540
1782470099.249036,182.680
1782470099.472966,183.910
1782470099.668650,204.700
1782470099.863089,205.120
1782470100.055716,206.150
1782470100.294842,178.740
1782470100.564026,180.300
1782470100.747644,170.500
1782470100.931408,168.600
1782470101.082283,166.310
1782470101.224530,163.730
1782470101.393284,148.210
1782470101.612433,146.410
1782470101.802409,137.350
1782470101.988660,138.390
1782470102.190907,127.990
1782470102.427470,129.710
1782470102.671174,144.810
1782470102.874781,158.750
1782470103.075115,172.790
1782470103.266921,191.280
1782470103.441865,188.700
1782470103.673467,178.830
1782470103.916289,164.350
1782470104.164249,164.890
1782470104.355222,177.560
1782470104.592643,157.080
1782470104.837759,160.490
1782470105.112232,161.140
1782470105.301632,143.850
1782470105.502090,128.090
1782470105.678824,139.310
1782470105.824804,138.210
1782470106.081815,146.610
1782470106.324490,150.310
1782470106.504077,137.270
1782470106.723151,138.790
1782470106.898676,135.940
1782470107.065273,153.370
