index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.26 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 67.80 W, P0
2, NVIDIA H800, 19 %, 719 MiB, 81559 MiB, 174.21 W, P0
3, NVIDIA H800, 11 %, 621 MiB, 81559 MiB, 156.97 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.90 W, P0
5, NVIDIA H800, 23 %, 715 MiB, 81559 MiB, 200.96 W, P0
6, NVIDIA H800, 0 %, 8 MiB, 81559 MiB, 73.47 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.28 W, P0
