timestamp_s,power_w
1782468668.829526,306.240
1782468669.025332,284.970
1782468669.169151,269.180
1782468669.322141,227.290
1782468669.505654,163.540
1782468669.656539,158.760
1782468669.832143,112.320
1782468670.002270,111.020
1782468670.147874,110.990
1782468670.300915,111.020
1782468670.474347,111.050
1782468670.675408,111.080
1782468670.861831,111.080
1782468671.034068,111.070
1782468671.185691,111.050
1782468671.359818,111.040
1782468671.492579,110.950
1782468671.695049,110.850
1782468671.849217,110.800
1782468672.016301,110.660
1782468672.244130,110.620
1782468672.458242,110.660
1782468672.646636,110.760
1782468672.879161,110.840
1782468673.092774,110.940
1782468673.298495,111.010
1782468673.525280,110.990
1782468673.681358,110.980
