index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], pstate
0, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.19 W, P0
1, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 67.84 W, P0
2, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 68.67 W, P0
3, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 71.51 W, P0
4, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.74 W, P0
5, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 73.52 W, P0
6, NVIDIA H800, 0 %, 7 MiB, 81559 MiB, 74.24 W, P0
7, NVIDIA H800, 0 %, 4 MiB, 81559 MiB, 70.58 W, P0
